class,framework,seed,f1
Grape__Leaf_blight_(Isariopsis_Leaf_Spot),film,1,0.9876543209876544
Grape__Leaf_blight_(Isariopsis_Leaf_Spot),film,42,0.9969230769230768
Grape__Leaf_blight_(Isariopsis_Leaf_Spot),film,123,1.0
Grape__Leaf_blight_(Isariopsis_Leaf_Spot),film,492,0.9969040247678018
Grape__healthy,one_stage,0,0.992248062015504
Grape__healthy,one_stage,1,1.0
Grape__healthy,one_stage,42,0.9846153846153848
Grape__healthy,one_stage,123,0.992248062015504
Grape__healthy,one_stage,492,1.0
Grape__healthy,two_stage,0,1.0
Grape__healthy,two_stage,1,1.0
Grape__healthy,two_stage,42,1.0
Grape__healthy,two_stage,123,0.984126984126984
Grape__healthy,two_stage,492,0.9921259842519684
Grape__healthy,attention,0,0.9946435929130614
Grape__healthy,attention,1,0.9975369458128078
Grape__healthy,attention,42,0.995049504950495
Grape__healthy,attention,123,0.9975389663658736
Grape__healthy,attention,492,0.9971252566735112
Grape__healthy,gating,0,0.9908940397350994
Grape__healthy,gating,1,0.9954713874022232
Grape__healthy,gating,42,0.9938042131350682
Grape__healthy,gating,123,0.9950454170107348
Grape__healthy,gating,492,0.9946435929130614
Grape__healthy,ffs,0,0.9599325179249262
Grape__healthy,ffs,1,0.9602344077019672
Grape__healthy,ffs,42,0.9612338474364318
Grape__healthy,ffs,123,0.960337552742616
Grape__healthy,ffs,492,0.9619087484303056
Grape__healthy,ffc,0,0.9643007139857204
Grape__healthy,ffc,1,0.955937893411666
Grape__healthy,ffc,42,0.9681742043551088
Grape__healthy,ffc,123,0.95578231292517
Grape__healthy,ffc,492,0.9545071609098568
Grape__healthy,film,0,0.9643449419568824
Grape__healthy,film,1,0.9507221750212403
Grape__healthy,film,42,0.9612015018773468
Grape__healthy,film,123,0.9611366485582952
Grape__healthy,film,492,0.9630872483221476
Peach__Bacterial_spot,one_stage,0,0.9739130434782608
Peach__Bacterial_spot,one_stage,1,0.9855072463768116
Peach__Bacterial_spot,one_stage,42,0.9811866859623734
Peach__Bacterial_spot,one_stage,123,0.9796511627906976
Peach__Bacterial_spot,one_stage,492,0.970042796005706
Peach__Bacterial_spot,two_stage,0,0.9985486211901308
Peach__Bacterial_spot,two_stage,1,0.9985486211901308
Peach__Bacterial_spot,two_stage,42,0.9971098265895952
Peach__Bacterial_spot,two_stage,123,0.995645863570392
Peach__Bacterial_spot,two_stage,492,0.9956709956709956
Peach__Bacterial_spot,attention,0,0.9838509316770186
Peach__Bacterial_spot,attention,1,0.9831355402873204
Peach__Bacterial_spot,attention,42,0.9838909541511772
Peach__Bacterial_spot,attention,123,0.9812734082397004
Peach__Bacterial_spot,attention,492,0.9793621013133208
Peach__Bacterial_spot,gating,0,0.9821538461538462
Peach__Bacterial_spot,gating,1,0.9863861386138614
Peach__Bacterial_spot,gating,42,0.971892567145534
Peach__Bacterial_spot,gating,123,0.9839307787391842
Peach__Bacterial_spot,gating,492,0.9826517967781908
Peach__Bacterial_spot,ffs,0,0.9464861379754996
Peach__Bacterial_spot,ffs,1,0.9507575757575758
Peach__Bacterial_spot,ffs,42,0.9357560025957172
Peach__Bacterial_spot,ffs,123,0.9353169469598964
Peach__Bacterial_spot,ffs,492,0.9466237942122186
Peach__Bacterial_spot,ffc,0,0.9464968152866242
Peach__Bacterial_spot,ffc,1,0.9321266968325792
Peach__Bacterial_spot,ffc,42,0.9337662337662338
Peach__Bacterial_spot,ffc,123,0.9418457648546144
Peach__Bacterial_spot,ffc,492,0.9087275149900068
Peach__Bacterial_spot,film,0,0.89280868385346
Peach__Bacterial_spot,film,1,0.9391979301423028
Peach__Bacterial_spot,film,42,0.9213483146067416
Peach__Bacterial_spot,film,123,0.9277266754270695
Peach__Bacterial_spot,film,492,0.935672514619883
Peach__healthy,one_stage,0,0.9557522123893806
Peach__healthy,one_stage,1,0.9642857142857144
Peach__healthy,one_stage,42,0.9473684210526316
Peach__healthy,one_stage,123,0.9
Peach__healthy,one_stage,492,0.9473684210526316
Peach__healthy,two_stage,0,0.9908256880733946
Peach__healthy,two_stage,1,0.9908256880733946
Peach__healthy,two_stage,42,0.981132075471698
Peach__healthy,two_stage,123,0.9724770642201837
Peach__healthy,two_stage,492,0.9714285714285714
Peach__healthy,attention,0,0.9946435929130614
Peach__healthy,attention,1,0.9975369458128078
Peach__healthy,attention,42,0.995049504950495
Peach__healthy,attention,123,0.9975389663658736
Peach__healthy,attention,492,0.9971252566735112
Peach__healthy,gating,0,0.9908940397350994
Peach__healthy,gating,1,0.9954713874022232
Peach__healthy,gating,42,0.9938042131350682
Peach__healthy,gating,123,0.9950454170107348
Peach__healthy,gating,492,0.9946435929130614
Peach__healthy,ffs,0,0.9599325179249262
Peach__healthy,ffs,1,0.9602344077019672
Peach__healthy,ffs,42,0.9612338474364318
Peach__healthy,ffs,123,0.960337552742616
Peach__healthy,ffs,492,0.9619087484303056
Peach__healthy,ffc,0,0.9643007139857204
Peach__healthy,ffc,1,0.955937893411666
Peach__healthy,ffc,42,0.9681742043551088
Peach__healthy,ffc,123,0.95578231292517
Peach__healthy,ffc,492,0.9545071609098568
Peach__healthy,film,0,0.9643449419568824
Peach__healthy,film,1,0.9507221750212403
Peach__healthy,film,42,0.9612015018773468
Peach__healthy,film,123,0.9611366485582952
Peach__healthy,film,492,0.9630872483221476
"Pepper,_bell__Bacterial_spot",one_stage,0,0.969283276450512
"Pepper,_bell__Bacterial_spot",one_stage,1,0.962457337883959
"Pepper,_bell__Bacterial_spot",one_stage,42,0.9829351535836176
"Pepper,_bell__Bacterial_spot",one_stage,123,0.9621993127147768
"Pepper,_bell__Bacterial_spot",one_stage,492,0.9765886287625418
"Pepper,_bell__Bacterial_spot",two_stage,0,0.9864864864864864
"Pepper,_bell__Bacterial_spot",two_stage,1,0.9932885906040269
"Pepper,_bell__Bacterial_spot",two_stage,42,0.9866666666666668
"Pepper,_bell__Bacterial_spot",two_stage,123,0.9932885906040269
"Pepper,_bell__Bacterial_spot",two_stage,492,0.9932885906040269
"Pepper,_bell__Bacterial_spot",attention,0,0.9838509316770186
"Pepper,_bell__Bacterial_spot",attention,1,0.9831355402873204
"Pepper,_bell__Bacterial_spot",attention,42,0.9838909541511772
"Pepper,_bell__Bacterial_spot",attention,123,0.9812734082397004
"Pepper,_bell__Bacterial_spot",attention,492,0.9793621013133208
"Pepper,_bell__Bacterial_spot",gating,0,0.9821538461538462
"Pepper,_bell__Bacterial_spot",gating,1,0.9863861386138614
"Pepper,_bell__Bacterial_spot",gating,42,0.971892567145534
"Pepper,_bell__Bacterial_spot",gating,123,0.9839307787391842
"Pepper,_bell__Bacterial_spot",gating,492,0.9826517967781908
"Pepper,_bell__Bacterial_spot",ffs,0,0.9464861379754996
"Pepper,_bell__Bacterial_spot",ffs,1,0.9507575757575758
"Pepper,_bell__Bacterial_spot",ffs,42,0.9357560025957172
"Pepper,_bell__Bacterial_spot",ffs,123,0.9353169469598964
"Pepper,_bell__Bacterial_spot",ffs,492,0.9466237942122186
"Pepper,_bell__Bacterial_spot",ffc,0,0.9464968152866242
"Pepper,_bell__Bacterial_spot",ffc,1,0.9321266968325792
"Pepper,_bell__Bacterial_spot",ffc,42,0.9337662337662338
"Pepper,_bell__Bacterial_spot",ffc,123,0.9418457648546144
"Pepper,_bell__Bacterial_spot",ffc,492,0.9087275149900068
"Pepper,_bell__Bacterial_spot",film,0,0.89280868385346
"Pepper,_bell__Bacterial_spot",film,1,0.9391979301423028
"Pepper,_bell__Bacterial_spot",film,42,0.9213483146067416
"Pepper,_bell__Bacterial_spot",film,123,0.9277266754270695
"Pepper,_bell__Bacterial_spot",film,492,0.935672514619883
"Pepper,_bell__healthy",one_stage,0,0.9800443458980044
"Pepper,_bell__healthy",one_stage,1,0.9750566893424036
"Pepper,_bell__healthy",one_stage,42,0.9932584269662922
"Pepper,_bell__healthy",one_stage,123,0.9776785714285714
"Pepper,_bell__healthy",one_stage,492,0.9866071428571428
"Pepper,_bell__healthy",two_stage,0,0.9910313901345292
"Pepper,_bell__healthy",two_stage,1,0.9954954954954957
"Pepper,_bell__healthy",two_stage,42,0.990950226244344
"Pepper,_bell__healthy",two_stage,123,0.9954954954954957
"Pepper,_bell__healthy",two_stage,492,0.9954954954954957
"Pepper,_bell__healthy",attention,0,0.9946435929130614
"Pepper,_bell__healthy",attention,1,0.9975369458128078
"Pepper,_bell__healthy",attention,42,0.995049504950495
"Pepper,_bell__healthy",attention,123,0.9975389663658736
"Pepper,_bell__healthy",attention,492,0.9971252566735112
"Pepper,_bell__healthy",gating,0,0.9908940397350994
"Pepper,_bell__healthy",gating,1,0.9954713874022232
"Pepper,_bell__healthy",gating,42,0.9938042131350682
"Pepper,_bell__healthy",gating,123,0.9950454170107348
"Pepper,_bell__healthy",gating,492,0.9946435929130614
"Pepper,_bell__healthy",ffs,0,0.9599325179249262
"Pepper,_bell__healthy",ffs,1,0.9602344077019672
"Pepper,_bell__healthy",ffs,42,0.9612338474364318
"Pepper,_bell__healthy",ffs,123,0.960337552742616
"Pepper,_bell__healthy",ffs,492,0.9619087484303056
"Pepper,_bell__healthy",ffc,0,0.9643007139857204
"Pepper,_bell__healthy",ffc,1,0.955937893411666
"Pepper,_bell__healthy",ffc,42,0.9681742043551088
"Pepper,_bell__healthy",ffc,123,0.95578231292517
"Pepper,_bell__healthy",ffc,492,0.9545071609098568
"Pepper,_bell__healthy",film,0,0.9643449419568824
"Pepper,_bell__healthy",film,1,0.9507221750212403
"Pepper,_bell__healthy",film,42,0.9612015018773468
"Pepper,_bell__healthy",film,123,0.9611366485582952
"Pepper,_bell__healthy",film,492,0.9630872483221476
Potato__Early_blight,one_stage,0,0.976897689768977
Potato__Early_blight,one_stage,1,0.98989898989899
Potato__Early_blight,one_stage,42,0.9933774834437086
Potato__Early_blight,one_stage,123,0.976897689768977
Potato__Early_blight,one_stage,492,0.9735099337748344
Potato__Early_blight,two_stage,0,1.0
Potato__Early_blight,two_stage,1,0.9933774834437086
Potato__Early_blight,two_stage,42,0.9966777408637874
Potato__Early_blight,two_stage,123,0.9933774834437086
Potato__Early_blight,two_stage,492,0.9933774834437086
Potato__Early_blight,attention,0,0.9581239530988276
Potato__Early_blight,attention,1,0.9749582637729548
Potato__Early_blight,attention,42,0.9612141652613828
Potato__Early_blight,attention,123,0.979933110367893
Potato__Early_blight,attention,492,0.953528399311532
Potato__Early_blight,gating,0,0.9609507640067912
Potato__Early_blight,gating,1,0.964467005076142
Potato__Early_blight,gating,42,0.9565217391304348
Potato__Early_blight,gating,123,0.9595959595959596
Potato__Early_blight,gating,492,0.9498327759197324
Potato__Early_blight,ffs,0,0.9124579124579124
Potato__Early_blight,ffs,1,0.88107202680067
Potato__Early_blight,ffs,42,0.9113043478260868
Potato__Early_blight,ffs,123,0.8954703832752613
Potato__Early_blight,ffs,492,0.9143835616438356
Potato__Early_blight,ffc,0,0.915951972555746
Potato__Early_blight,ffc,1,0.8786324786324786
Potato__Early_blight,ffc,42,0.9106529209621992
Potato__Early_blight,ffc,123,0.8972602739726028
Potato__Early_blight,ffc,492,0.9003436426116839
Potato__Early_blight,film,0,0.9049295774647887
Potato__Early_blight,film,1,0.9033391915641475
Potato__Early_blight,film,42,0.9008695652173913
Potato__Early_blight,film,123,0.9220103986135182
Potato__Early_blight,film,492,0.9212328767123288
Potato__Late_blight,one_stage,0,0.9455782312925172
Potato__Late_blight,one_stage,1,0.9337979094076656
Potato__Late_blight,one_stage,42,0.9295774647887324
Potato__Late_blight,one_stage,123,0.9052631578947368
Potato__Late_blight,one_stage,492,0.9419795221843004
Potato__Late_blight,two_stage,0,0.9867549668874172
Potato__Late_blight,two_stage,1,0.9767441860465116
Potato__Late_blight,two_stage,42,0.9867549668874172
Potato__Late_blight,two_stage,123,0.9833887043189368
Potato__Late_blight,two_stage,492,0.9765886287625418
Potato__Late_blight,attention,0,0.9897843359818388
Potato__Late_blight,attention,1,0.992
Potato__Late_blight,attention,42,0.9874572405929304
Potato__Late_blight,attention,123,0.9908675799086758
Potato__Late_blight,attention,492,0.9897377423033068
Potato__Late_blight,gating,0,0.992018244013683
Potato__Late_blight,gating,1,0.9863945578231292
Potato__Late_blight,gating,42,0.9897377423033068
Potato__Late_blight,gating,123,0.9851428571428572
Potato__Late_blight,gating,492,0.9783352337514252
Potato__Late_blight,ffs,0,0.952054794520548
Potato__Late_blight,ffs,1,0.9470124013528748
Potato__Late_blight,ffs,42,0.9450056116722784
Potato__Late_blight,ffs,123,0.9425028184892896
Potato__Late_blight,ffs,492,0.9559322033898304
Potato__Late_blight,ffc,0,0.9389567147613762
Potato__Late_blight,ffc,1,0.932146829810901
Potato__Late_blight,ffc,42,0.9644902634593356
Potato__Late_blight,ffc,123,0.9205658324265504
Potato__Late_blight,ffc,492,0.9453302961275628
Potato__Late_blight,film,0,0.95
Potato__Late_blight,film,1,0.9492671927846674
Potato__Late_blight,film,42,0.9471316085489314
Potato__Late_blight,film,123,0.9534619750283768
Potato__Late_blight,film,492,0.9611872146118722
Potato__healthy,one_stage,0,0.9777777777777776
Potato__healthy,one_stage,1,0.9361702127659576
Potato__healthy,one_stage,42,0.9387755102040816
Potato__healthy,one_stage,123,0.9333333333333332
Potato__healthy,one_stage,492,0.9545454545454546
Potato__healthy,two_stage,0,0.9090909090909092
Potato__healthy,two_stage,1,0.8837209302325582
Potato__healthy,two_stage,42,0.9302325581395348
Potato__healthy,two_stage,123,0.9302325581395348
Potato__healthy,two_stage,492,0.8888888888888888
Potato__healthy,attention,0,0.9946435929130614
Potato__healthy,attention,1,0.9975369458128078
Potato__healthy,attention,42,0.995049504950495
Potato__healthy,attention,123,0.9975389663658736
Potato__healthy,attention,492,0.9971252566735112
Potato__healthy,gating,0,0.9908940397350994
Potato__healthy,gating,1,0.9954713874022232
Potato__healthy,gating,42,0.9938042131350682
Potato__healthy,gating,123,0.9950454170107348
Potato__healthy,gating,492,0.9946435929130614
Potato__healthy,ffs,0,0.9599325179249262
Potato__healthy,ffs,1,0.9602344077019672
Potato__healthy,ffs,42,0.9612338474364318
Potato__healthy,ffs,123,0.960337552742616
Potato__healthy,ffs,492,0.9619087484303056
Potato__healthy,ffc,0,0.9643007139857204
Potato__healthy,ffc,1,0.955937893411666
Potato__healthy,ffc,42,0.9681742043551088
Potato__healthy,ffc,123,0.95578231292517
Potato__healthy,ffc,492,0.9545071609098568
Potato__healthy,film,0,0.9643449419568824
Potato__healthy,film,1,0.9507221750212403
Potato__healthy,film,42,0.9612015018773468
Potato__healthy,film,123,0.9611366485582952
Potato__healthy,film,492,0.9630872483221476
Strawberry__Leaf_scorch,one_stage,0,0.9910979228486648
Strawberry__Leaf_scorch,one_stage,1,0.988095238095238
Strawberry__Leaf_scorch,one_stage,42,0.9763313609467456
Strawberry__Leaf_scorch,one_stage,123,0.994011976047904
Strawberry__Leaf_scorch,one_stage,492,0.9940476190476192
Strawberry__Leaf_scorch,two_stage,0,1.0
Strawberry__Leaf_scorch,two_stage,1,1.0
Strawberry__Leaf_scorch,two_stage,42,1.0
Strawberry__Leaf_scorch,two_stage,123,1.0
Strawberry__Leaf_scorch,two_stage,492,1.0
Strawberry__Leaf_scorch,attention,0,0.9970149253731344
Strawberry__Leaf_scorch,attention,1,1.0
Strawberry__Leaf_scorch,attention,42,0.9970149253731344
Strawberry__Leaf_scorch,attention,123,0.9970149253731344
Strawberry__Leaf_scorch,attention,492,1.0
Strawberry__Leaf_scorch,gating,0,0.9940476190476192
Strawberry__Leaf_scorch,gating,1,1.0
Strawberry__Leaf_scorch,gating,42,0.9940476190476192
Strawberry__Leaf_scorch,gating,123,0.9940476190476192
Strawberry__Leaf_scorch,gating,492,1.0
Strawberry__Leaf_scorch,ffs,0,1.0
Strawberry__Leaf_scorch,ffs,1,0.9881656804733728
Strawberry__Leaf_scorch,ffs,42,0.9970149253731344
Strawberry__Leaf_scorch,ffs,123,0.993975903614458
Strawberry__Leaf_scorch,ffs,492,0.996996996996997
Strawberry__Leaf_scorch,ffc,0,0.994011976047904
Strawberry__Leaf_scorch,ffc,1,0.988095238095238
Strawberry__Leaf_scorch,ffc,42,0.996996996996997
Strawberry__Leaf_scorch,ffc,123,0.9970149253731344
Strawberry__Leaf_scorch,ffc,492,0.991044776119403
Strawberry__Leaf_scorch,film,0,1.0
Strawberry__Leaf_scorch,film,1,0.9970149253731344
Strawberry__Leaf_scorch,film,42,0.991044776119403
Strawberry__Leaf_scorch,film,123,0.9910979228486648
Strawberry__Leaf_scorch,film,492,0.993975903614458
Strawberry__healthy,one_stage,0,0.9852941176470588
Strawberry__healthy,one_stage,1,0.9927007299270072
Strawberry__healthy,one_stage,42,0.9925925925925926
Strawberry__healthy,one_stage,123,0.9927007299270072
Strawberry__healthy,one_stage,492,0.9784172661870504
Strawberry__healthy,two_stage,0,1.0
Strawberry__healthy,two_stage,1,1.0
Strawberry__healthy,two_stage,42,1.0
Strawberry__healthy,two_stage,123,1.0
Strawberry__healthy,two_stage,492,1.0
Strawberry__healthy,attention,0,0.9946435929130614
Strawberry__healthy,attention,1,0.9975369458128078
Strawberry__healthy,attention,42,0.995049504950495
Strawberry__healthy,attention,123,0.9975389663658736
Strawberry__healthy,attention,492,0.9971252566735112
Strawberry__healthy,gating,0,0.9908940397350994
Strawberry__healthy,gating,1,0.9954713874022232
Strawberry__healthy,gating,42,0.9938042131350682
Strawberry__healthy,gating,123,0.9950454170107348
Strawberry__healthy,gating,492,0.9946435929130614
Strawberry__healthy,ffs,0,0.9599325179249262
Strawberry__healthy,ffs,1,0.9602344077019672
Strawberry__healthy,ffs,42,0.9612338474364318
Strawberry__healthy,ffs,123,0.960337552742616
Strawberry__healthy,ffs,492,0.9619087484303056
Strawberry__healthy,ffc,0,0.9643007139857204
Strawberry__healthy,ffc,1,0.955937893411666
Strawberry__healthy,ffc,42,0.9681742043551088
Strawberry__healthy,ffc,123,0.95578231292517
Strawberry__healthy,ffc,492,0.9545071609098568
Strawberry__healthy,film,0,0.9643449419568824
Strawberry__healthy,film,1,0.9507221750212403
Strawberry__healthy,film,42,0.9612015018773468
Strawberry__healthy,film,123,0.9611366485582952
Strawberry__healthy,film,492,0.9630872483221476
Tomato__Bacterial_spot,one_stage,0,0.9322314049586776
Tomato__Bacterial_spot,one_stage,1,0.9266666666666666
Tomato__Bacterial_spot,one_stage,42,0.919732441471572
Tomato__Bacterial_spot,one_stage,123,0.8952702702702703
Tomato__Bacterial_spot,one_stage,492,0.9148580968280468
Tomato__Bacterial_spot,two_stage,0,0.9304635761589404
Tomato__Bacterial_spot,two_stage,1,0.9191919191919192
Tomato__Bacterial_spot,two_stage,42,0.9251247920133112
Tomato__Bacterial_spot,two_stage,123,0.93
Tomato__Bacterial_spot,two_stage,492,0.9444444444444444
Tomato__Bacterial_spot,attention,0,0.9838509316770186
Tomato__Bacterial_spot,attention,1,0.9831355402873204
Tomato__Bacterial_spot,attention,42,0.9838909541511772
Tomato__Bacterial_spot,attention,123,0.9812734082397004
Tomato__Bacterial_spot,attention,492,0.9793621013133208
Tomato__Bacterial_spot,gating,0,0.9821538461538462
Tomato__Bacterial_spot,gating,1,0.9863861386138614
Tomato__Bacterial_spot,gating,42,0.971892567145534
Tomato__Bacterial_spot,gating,123,0.9839307787391842
Tomato__Bacterial_spot,gating,492,0.9826517967781908
Tomato__Bacterial_spot,ffs,0,0.9464861379754996
Tomato__Bacterial_spot,ffs,1,0.9507575757575758
Tomato__Bacterial_spot,ffs,42,0.9357560025957172
Tomato__Bacterial_spot,ffs,123,0.9353169469598964
Tomato__Bacterial_spot,ffs,492,0.9466237942122186
Tomato__Bacterial_spot,ffc,0,0.9464968152866242
Tomato__Bacterial_spot,ffc,1,0.9321266968325792
Tomato__Bacterial_spot,ffc,42,0.9337662337662338
Tomato__Bacterial_spot,ffc,123,0.9418457648546144
Tomato__Bacterial_spot,ffc,492,0.9087275149900068
Tomato__Bacterial_spot,film,0,0.89280868385346
Tomato__Bacterial_spot,film,1,0.9391979301423028
Tomato__Bacterial_spot,film,42,0.9213483146067416
Tomato__Bacterial_spot,film,123,0.9277266754270695
Tomato__Bacterial_spot,film,492,0.935672514619883
Tomato__Early_blight,one_stage,0,0.7952755905511811
Tomato__Early_blight,one_stage,1,0.7970479704797048
Tomato__Early_blight,one_stage,42,0.823076923076923
Tomato__Early_blight,one_stage,123,0.7969348659003831
Tomato__Early_blight,one_stage,492,0.8122605363984674
Tomato__Early_blight,two_stage,0,0.8540145985401459
Tomato__Early_blight,two_stage,1,0.8185328185328186
Tomato__Early_blight,two_stage,42,0.8125
Tomato__Early_blight,two_stage,123,0.8046875
Tomato__Early_blight,two_stage,492,0.8382352941176471
Tomato__Early_blight,attention,0,0.9581239530988276
Tomato__Early_blight,attention,1,0.9749582637729548
Tomato__Early_blight,attention,42,0.9612141652613828
Tomato__Early_blight,attention,123,0.979933110367893
Tomato__Early_blight,attention,492,0.953528399311532
Tomato__Early_blight,gating,0,0.9609507640067912
Tomato__Early_blight,gating,1,0.964467005076142
Tomato__Early_blight,gating,42,0.9565217391304348
Tomato__Early_blight,gating,123,0.9595959595959596
Tomato__Early_blight,gating,492,0.9498327759197324
Tomato__Early_blight,ffs,0,0.9124579124579124
Tomato__Early_blight,ffs,1,0.88107202680067
Tomato__Early_blight,ffs,42,0.9113043478260868
Tomato__Early_blight,ffs,123,0.8954703832752613
Tomato__Early_blight,ffs,492,0.9143835616438356
Tomato__Early_blight,ffc,0,0.915951972555746
Tomato__Early_blight,ffc,1,0.8786324786324786
Tomato__Early_blight,ffc,42,0.9106529209621992
Tomato__Early_blight,ffc,123,0.8972602739726028
Tomato__Early_blight,ffc,492,0.9003436426116839
Tomato__Early_blight,film,0,0.9049295774647887
Tomato__Early_blight,film,1,0.9033391915641475
Tomato__Early_blight,film,42,0.9008695652173913
Tomato__Early_blight,film,123,0.9220103986135182
Tomato__Early_blight,film,492,0.9212328767123288
Tomato__Late_blight,one_stage,0,0.938488576449912
Tomato__Late_blight,one_stage,1,0.926391382405745
Tomato__Late_blight,one_stage,42,0.9380530973451328
Tomato__Late_blight,one_stage,123,0.92894280762565
Tomato__Late_blight,one_stage,492,0.940754039497307
Tomato__Late_blight,two_stage,0,0.9535714285714286
Tomato__Late_blight,two_stage,1,0.9615384615384616
Tomato__Late_blight,two_stage,42,0.9501779359430604
Tomato__Late_blight,two_stage,123,0.9507042253521126
Tomato__Late_blight,two_stage,492,0.9608540925266904
Tomato__Late_blight,attention,0,0.9897843359818388
Tomato__Late_blight,attention,1,0.992
Tomato__Late_blight,attention,42,0.9874572405929304
Tomato__Late_blight,attention,123,0.9908675799086758
Tomato__Late_blight,attention,492,0.9897377423033068
Tomato__Late_blight,gating,0,0.992018244013683
Tomato__Late_blight,gating,1,0.9863945578231292
Tomato__Late_blight,gating,42,0.9897377423033068
Tomato__Late_blight,gating,123,0.9851428571428572
Tomato__Late_blight,gating,492,0.9783352337514252
Tomato__Late_blight,ffs,0,0.952054794520548
Tomato__Late_blight,ffs,1,0.9470124013528748
Tomato__Late_blight,ffs,42,0.9450056116722784
Tomato__Late_blight,ffs,123,0.9425028184892896
Tomato__Late_blight,ffs,492,0.9559322033898304
Tomato__Late_blight,ffc,0,0.9389567147613762
Tomato__Late_blight,ffc,1,0.932146829810901
Tomato__Late_blight,ffc,42,0.9644902634593356
Tomato__Late_blight,ffc,123,0.9205658324265504
Tomato__Late_blight,ffc,492,0.9453302961275628
Tomato__Late_blight,film,0,0.95
Tomato__Late_blight,film,1,0.9492671927846674
Tomato__Late_blight,film,42,0.9471316085489314
Tomato__Late_blight,film,123,0.9534619750283768
Tomato__Late_blight,film,492,0.9611872146118722
Tomato__Leaf_Mold,one_stage,0,0.922509225092251
Tomato__Leaf_Mold,one_stage,1,0.9037037037037036
Tomato__Leaf_Mold,one_stage,42,0.9214285714285714
Tomato__Leaf_Mold,one_stage,123,0.8803088803088803
Tomato__Leaf_Mold,one_stage,492,0.9110320284697508
Tomato__Leaf_Mold,two_stage,0,0.946236559139785
Tomato__Leaf_Mold,two_stage,1,0.9273356401384084
Tomato__Leaf_Mold,two_stage,42,0.9309090909090908
Tomato__Leaf_Mold,two_stage,123,0.9285714285714286
Tomato__Leaf_Mold,two_stage,492,0.922509225092251
Tomato__Leaf_Mold,attention,0,1.0
Tomato__Leaf_Mold,attention,1,0.9964912280701754
Tomato__Leaf_Mold,attention,42,1.0
Tomato__Leaf_Mold,attention,123,1.0
Tomato__Leaf_Mold,attention,492,0.9964912280701754
Tomato__Leaf_Mold,gating,0,1.0
Tomato__Leaf_Mold,gating,1,0.9965156794425089
Tomato__Leaf_Mold,gating,42,0.9965156794425089
Tomato__Leaf_Mold,gating,123,0.9930555555555556
Tomato__Leaf_Mold,gating,492,0.986206896551724
Tomato__Leaf_Mold,ffs,0,0.9458483754512635
Tomato__Leaf_Mold,ffs,1,0.920863309352518
Tomato__Leaf_Mold,ffs,42,0.9236363636363636
Tomato__Leaf_Mold,ffs,123,0.922509225092251
Tomato__Leaf_Mold,ffs,492,0.924187725631769
Tomato__Leaf_Mold,ffc,0,0.9295774647887324
Tomato__Leaf_Mold,ffc,1,0.9236363636363636
Tomato__Leaf_Mold,ffc,42,0.9197080291970804
Tomato__Leaf_Mold,ffc,123,0.9328621908127208
Tomato__Leaf_Mold,ffc,492,0.9187279151943464
Tomato__Leaf_Mold,film,0,0.9010989010989012
Tomato__Leaf_Mold,film,1,0.9377289377289376
Tomato__Leaf_Mold,film,42,0.9169675090252708
Tomato__Leaf_Mold,film,123,0.9357142857142856
Tomato__Leaf_Mold,film,492,0.927536231884058
Tomato__Septoria_leaf_spot,one_stage,0,0.9056603773584906
Tomato__Septoria_leaf_spot,one_stage,1,0.9066666666666666
Tomato__Septoria_leaf_spot,one_stage,42,0.8973384030418251
Tomato__Septoria_leaf_spot,one_stage,123,0.9105058365758756
Tomato__Septoria_leaf_spot,one_stage,492,0.9295238095238096
Tomato__Septoria_leaf_spot,two_stage,0,0.9411764705882352
Tomato__Septoria_leaf_spot,two_stage,1,0.928030303030303
Tomato__Septoria_leaf_spot,two_stage,42,0.9262759924385632
Tomato__Septoria_leaf_spot,two_stage,123,0.9265536723163842
Tomato__Septoria_leaf_spot,two_stage,492,0.945179584120983
Tomato__Septoria_leaf_spot,attention,0,0.9718574108818012
Tomato__Septoria_leaf_spot,attention,1,0.9813432835820896
Tomato__Septoria_leaf_spot,attention,42,0.968342644320298
Tomato__Septoria_leaf_spot,attention,123,0.9738805970149254
Tomato__Septoria_leaf_spot,attention,492,0.968342644320298
Tomato__Septoria_leaf_spot,gating,0,0.9739776951672864
Tomato__Septoria_leaf_spot,gating,1,0.9792843691148776
Tomato__Septoria_leaf_spot,gating,42,0.9611829944547134
Tomato__Septoria_leaf_spot,gating,123,0.9757009345794392
Tomato__Septoria_leaf_spot,gating,492,0.9717514124293786
Tomato__Septoria_leaf_spot,ffs,0,0.9071428571428573
Tomato__Septoria_leaf_spot,ffs,1,0.896551724137931
Tomato__Septoria_leaf_spot,ffs,42,0.8853615520282186
Tomato__Septoria_leaf_spot,ffs,123,0.8758620689655172
Tomato__Septoria_leaf_spot,ffs,492,0.9071428571428573
Tomato__Septoria_leaf_spot,ffc,0,0.8969258589511754
Tomato__Septoria_leaf_spot,ffc,1,0.8846153846153846
Tomato__Septoria_leaf_spot,ffc,42,0.905861456483126
Tomato__Septoria_leaf_spot,ffc,123,0.9009009009009008
Tomato__Septoria_leaf_spot,ffc,492,0.8494983277591973
Tomato__Septoria_leaf_spot,film,0,0.8640275387263339
Tomato__Septoria_leaf_spot,film,1,0.908450704225352
Tomato__Septoria_leaf_spot,film,42,0.8964285714285715
Tomato__Septoria_leaf_spot,film,123,0.8818342151675485
