class,precision,recall,f1,support
Bacterial_spot,0.9863481228668942,0.9059561128526645,0.9444444444444444,319
Early_blight,0.9344262295081968,0.76,0.8382352941176471,150
Late_blight,0.9782608695652174,0.9440559440559441,0.9608540925266904,286
Leaf_Mold,0.9765625,0.8741258741258742,0.922509225092251,143
Septoria_leaf_spot,0.946969696969697,0.9433962264150944,0.945179584120983,265
Spider_mites Two-spotted_spider_mite,0.9176470588235294,0.9285714285714286,0.9230769230769231,252
Target_Spot,0.8356164383561644,0.8714285714285714,0.8531468531468531,210
Tomato_Yellow_Leaf_Curl_Virus,0.9651022864019254,0.9975124378109452,0.981039755351682,804
Tomato_mosaic_virus,0.6746987951807228,1.0,0.8057553956834532,56
healthy,0.924901185770751,0.9790794979079498,0.9512195121951219,239
