class,precision,recall,f1,support
Apple,0.9841269841269841,0.9175475687103594,0.949671772428884,473
Cherry_(including_sour),0.9964285714285714,0.9755244755244755,0.9858657243816255,286
Corn_(maize),0.9964788732394366,0.9792387543252595,0.987783595113438,578
Grape,0.9951060358890701,1.0,0.9975470155355682,610
Peach,0.9410377358490566,1.0,0.9696233292831106,399
"Pepper,_bell",0.989159891598916,0.9838274932614556,0.9864864864864865,371
Potato,0.975,0.9659442724458205,0.9704510108864697,323
Strawberry,0.9915254237288136,0.9957446808510638,0.9936305732484076,235
Tomato,0.9836244541484717,0.9922907488986784,0.9879385964912281,2724
